Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.014053	  0.000709	 19.817360	0.000000e+00
4000 x 4096	        0.042289	  0.000923	 45.799254	0.000000e+00
8000 x 4096	        0.100416	  0.001522	 65.963601	0.000000e+00
16000 x 4096	        0.213096	  0.002646	 80.535002	0.000000e+00
32000 x 4096	        0.438320	  0.004819	 90.964668	0.000000e+00
64000 x 4096	        0.888978	  0.009210	 96.522504	0.000000e+00
128000 x 4096	        1.845097	  0.023240	 79.393358	0.000000e+00
256000 x 4096	        3.802004	  0.072751	 52.260346	0.000000e+00
512000 x 4096	        7.857351	  0.144679	 54.308766	0.000000e+00
