Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.055566	  0.001482	 37.496899	0.000000e+00
4000 x 4096	        0.167055	  0.002171	 76.948064	0.000000e+00
8000 x 4096	        0.399252	  0.004377	 91.217377	0.000000e+00
16000 x 4096	        0.853245	  0.008467	100.774755	0.000000e+00
32000 x 4096	        1.827213	  0.016276	112.263058	0.000000e+00
64000 x 4096	        3.835784	  0.039861	 96.228147	0.000000e+00
128000 x 4096	        7.873938	  0.128944	 61.064993	0.000000e+00
256000 x 4096	       15.848567	  0.336726	 47.066598	0.000000e+00
512000 x 4096	       32.750965	  0.679562	 48.194238	0.000000e+00
