Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.028168	  0.000927	 30.393224	0.000000e+00
4000 x 4096	        0.088254	  0.001300	 67.889448	0.000000e+00
8000 x 4096	        0.216918	  0.002364	 91.745622	0.000000e+00
16000 x 4096	        0.483327	  0.004566	105.855760	0.000000e+00
32000 x 4096	        0.963038	  0.008436	114.153362	0.000000e+00
64000 x 4096	        1.996793	  0.013383	149.202983	0.000000e+00
128000 x 4096	        4.156732	  0.038399	108.251141	0.000000e+00
256000 x 4096	        8.152635	  0.069806	116.790183	1.048290e+03
512000 x 4096	       16.432796	  0.069806	235.407240	1.048348e+03
