Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.058363	  0.001495	 39.050372	0.000000e+00
4000 x 4096	        0.175249	  0.002140	 81.910472	0.000000e+00
8000 x 4096	        0.416125	  0.004403	 94.501510	0.000000e+00
16000 x 4096	        0.887861	  0.008646	102.688143	0.000000e+00
32000 x 4096	        1.868878	  0.016284	114.766687	0.000000e+00
64000 x 4096	        3.881028	  0.030216	128.442331	0.000000e+00
128000 x 4096	        7.893906	  0.090117	 87.596606	0.000000e+00
256000 x 4096	       15.929614	  0.163949	 97.162183	1.048200e+03
512000 x 4096	       32.155875	  0.163949	196.133759	1.048348e+03
