Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.007238	  0.008164	  0.886523	0.000000e+00
4000 x 4096	        0.021852	  0.015189	  1.438659	0.000000e+00
8000 x 4096	        0.052420	  0.008779	  5.971358	0.000000e+00
16000 x 4096	        0.111406	  0.027635	  4.031321	0.000000e+00
32000 x 4096	        0.227729	  0.010236	 22.246822	0.000000e+00
64000 x 4096	        0.461373	  0.048685	  9.476602	0.000000e+00
128000 x 4096	        0.934017	  0.052105	 17.925576	0.000000e+00
256000 x 4096	        1.937259	  0.052667	 36.783247	0.000000e+00
512000 x 4096	        3.999918	  0.091985	 43.484484	0.000000e+00
