Test matrix size	Serial Time	 GPU Time	GPU Speedup	Error
2000 x 4096	        0.029962	  0.004932	  6.075246	0.000000e+00
4000 x 4096	        0.092771	  0.019915	  4.658233	0.000000e+00
8000 x 4096	        0.215394	  0.041069	  5.244680	0.000000e+00
16000 x 4096	        0.450598	  0.020518	 21.960882	0.000000e+00
32000 x 4096	        0.936635	  0.025328	 36.980625	0.000000e+00
64000 x 4096	        2.010025	  0.074805	 26.870198	0.000000e+00
128000 x 4096	        4.142068	  0.107585	 38.500261	0.000000e+00
256000 x 4096	        8.344835	  0.249151	 33.493045	0.000000e+00
512000 x 4096	       16.914397	  0.452279	 37.398169	0.000000e+00
